"campuskey","sitekey","latitude","longitude","month","total_generation_kwh"
1,19,"-37.71828652","145.0509752","2021-09-01 00:00:00","21611.28125"
1,18,"-37.71828652","145.0509752","2021-09-01 00:00:00","18652.78125"
3,6,"-36.77885832","144.3012321","2021-09-01 00:00:00","14926.1875"
3,8,"-36.77885832","144.3012321","2021-09-01 00:00:00","14454.8984375"
4,41,"-34.20528877","142.166556","2021-09-01 00:00:00","14110"
2,1,"-36.11120917","146.8486788","2021-09-01 00:00:00","12726.375"
2,2,"-36.11120917","146.8486788","2021-09-01 00:00:00","11043.15625"
1,15,"-37.71828652","145.0509752","2021-09-01 00:00:00","9572.84375"
1,24,"-37.71828652","145.0509752","2021-09-01 00:00:00","9511.875"
1,33,"-37.71828652","145.0509752","2021-09-01 00:00:00","9223.1328125"
1,20,"-37.71828652","145.0509752","2021-09-01 00:00:00","8477.265625"
1,31,"-37.71828652","145.0509752","2021-09-01 00:00:00","8147.0234375"
3,13,"-36.77885832","144.3012321","2021-09-01 00:00:00","7985.6875"
3,7,"-36.77885832","144.3012321","2021-09-01 00:00:00","7759.21875"
2,3,"-36.11120917","146.8486788","2021-09-01 00:00:00","7721.5"
1,40,"-37.71828652","145.0509752","2021-09-01 00:00:00","7645.5859375"
3,12,"-36.77885832","144.3012321","2021-09-01 00:00:00","7491.09375"
1,22,"-37.71828652","145.0509752","2021-09-01 00:00:00","7308.234375"
1,14,"-37.71828652","145.0509752","2021-09-01 00:00:00","7130"
1,23,"-37.71828652","145.0509752","2021-09-01 00:00:00","6021.2890625"
1,38,"-37.71828652","145.0509752","2021-09-01 00:00:00","5797.1875"
1,36,"-37.71828652","145.0509752","2021-09-01 00:00:00","5052.53125"
3,10,"-36.77885832","144.3012321","2021-09-01 00:00:00","4968.4375"
1,37,"-37.71828652","145.0509752","2021-09-01 00:00:00","4962.2421875"
1,17,"-37.71828652","145.0509752","2021-09-01 00:00:00","4698.09765625"
1,30,"-37.71828652","145.0509752","2021-09-01 00:00:00","4067.671875"
1,21,"-37.71828652","145.0509752","2021-09-01 00:00:00","3957.4453125"
1,26,"-37.71828652","145.0509752","2021-09-01 00:00:00","3929.12890625"
5,42,"-36.38031889","145.4062897","2021-09-01 00:00:00","3564.984375"
1,39,"-37.71828652","145.0509752","2021-09-01 00:00:00","3449.57421875"
1,32,"-37.71828652","145.0509752","2021-09-01 00:00:00","3366.63671875"
1,35,"-37.71828652","145.0509752","2021-09-01 00:00:00","2995.6328125"
1,34,"-37.71828652","145.0509752","2021-09-01 00:00:00","2229.765625"
1,16,"-37.71828652","145.0509752","2021-09-01 00:00:00","1718.494140625"
1,28,"-37.71828652","145.0509752","2021-09-01 00:00:00","1422.5703125"
1,29,"-37.71828652","145.0509752","2021-09-01 00:00:00","1389.51953125"
3,9,"-36.77885832","144.3012321","2021-09-01 00:00:00","1135.8046875"
2,5,"-36.11120917","146.8486788","2021-09-01 00:00:00","1044.20703125"
2,4,"-36.11120917","146.8486788","2021-09-01 00:00:00","1014.49609375"
1,27,"-37.71828652","145.0509752","2021-10-01 00:00:00","62180.0625"
3,11,"-36.77885832","144.3012321","2021-10-01 00:00:00","60389.5"
1,25,"-37.71828652","145.0509752","2021-10-01 00:00:00","47843.25"
1,19,"-37.71828652","145.0509752","2021-10-01 00:00:00","25043.6875"
1,18,"-37.71828652","145.0509752","2021-10-01 00:00:00","21096.78125"
3,6,"-36.77885832","144.3012321","2021-10-01 00:00:00","18890.1796875"
3,8,"-36.77885832","144.3012321","2021-10-01 00:00:00","16726.546875"
4,41,"-34.20528877","142.166556","2021-10-01 00:00:00","14727.125"
2,1,"-36.11120917","146.8486788","2021-10-01 00:00:00","14312.375"
2,2,"-36.11120917","146.8486788","2021-10-01 00:00:00","12198.21875"
1,15,"-37.71828652","145.0509752","2021-10-01 00:00:00","11720.96875"
1,33,"-37.71828652","145.0509752","2021-10-01 00:00:00","10558.171875"
1,24,"-37.71828652","145.0509752","2021-10-01 00:00:00","10436.140625"
1,20,"-37.71828652","145.0509752","2021-10-01 00:00:00","9620.7265625"
1,40,"-37.71828652","145.0509752","2021-10-01 00:00:00","9375.59375"
3,12,"-36.77885832","144.3012321","2021-10-01 00:00:00","9307.0625"
1,31,"-37.71828652","145.0509752","2021-10-01 00:00:00","9297.7109375"
3,13,"-36.77885832","144.3012321","2021-10-01 00:00:00","9046.78125"
1,22,"-37.71828652","145.0509752","2021-10-01 00:00:00","8919.453125"
2,3,"-36.11120917","146.8486788","2021-10-01 00:00:00","8553.03125"
1,14,"-37.71828652","145.0509752","2021-10-01 00:00:00","8258.6796875"
1,23,"-37.71828652","145.0509752","2021-10-01 00:00:00","6926.859375"
1,38,"-37.71828652","145.0509752","2021-10-01 00:00:00","6800.2421875"
1,36,"-37.71828652","145.0509752","2021-10-01 00:00:00","5976.7109375"
1,37,"-37.71828652","145.0509752","2021-10-01 00:00:00","5937.21875"
3,10,"-36.77885832","144.3012321","2021-10-01 00:00:00","5742.65625"
1,17,"-37.71828652","145.0509752","2021-10-01 00:00:00","5437.96875"
1,26,"-37.71828652","145.0509752","2021-10-01 00:00:00","4867.3046875"
1,21,"-37.71828652","145.0509752","2021-10-01 00:00:00","4730.87890625"
1,30,"-37.71828652","145.0509752","2021-10-01 00:00:00","4616.68359375"
5,42,"-36.38031889","145.4062897","2021-10-01 00:00:00","3965.703125"
1,39,"-37.71828652","145.0509752","2021-10-01 00:00:00","3945.1015625"
1,32,"-37.71828652","145.0509752","2021-10-01 00:00:00","3899.67578125"
1,35,"-37.71828652","145.0509752","2021-10-01 00:00:00","3509.46484375"
1,34,"-37.71828652","145.0509752","2021-10-01 00:00:00","2610.44921875"
3,7,"-36.77885832","144.3012321","2021-10-01 00:00:00","2494.6875"
1,16,"-37.71828652","145.0509752","2021-10-01 00:00:00","1901.537109375"
1,29,"-37.71828652","145.0509752","2021-10-01 00:00:00","1838.84765625"
1,28,"-37.71828652","145.0509752","2021-10-01 00:00:00","1772.2109375"
3,9,"-36.77885832","144.3012321","2021-10-01 00:00:00","1372.69921875"
2,5,"-36.11120917","146.8486788","2021-10-01 00:00:00","1316.984375"
2,4,"-36.11120917","146.8486788","2021-10-01 00:00:00","1273.31640625"
1,27,"-37.71828652","145.0509752","2021-11-01 00:00:00","54447"
3,11,"-36.77885832","144.3012321","2021-11-01 00:00:00","54147.1875"
1,25,"-37.71828652","145.0509752","2021-11-01 00:00:00","46248.5"
1,19,"-37.71828652","145.0509752","2021-11-01 00:00:00","22965.3125"
1,18,"-37.71828652","145.0509752","2021-11-01 00:00:00","19330.46875"
3,6,"-36.77885832","144.3012321","2021-11-01 00:00:00","17166.2421875"
3,8,"-36.77885832","144.3012321","2021-11-01 00:00:00","14840.078125"
2,1,"-36.11120917","146.8486788","2021-11-01 00:00:00","11990.1875"
4,41,"-34.20528877","142.166556","2021-11-01 00:00:00","11725.8125"
1,15,"-37.71828652","145.0509752","2021-11-01 00:00:00","10517.53125"
2,2,"-36.11120917","146.8486788","2021-11-01 00:00:00","9783.28125"
1,24,"-37.71828652","145.0509752","2021-11-01 00:00:00","9763.015625"
3,12,"-36.77885832","144.3012321","2021-11-01 00:00:00","9626.28125"
1,33,"-37.71828652","145.0509752","2021-11-01 00:00:00","9409.1875"
1,40,"-37.71828652","145.0509752","2021-11-01 00:00:00","8827.71875"
1,20,"-37.71828652","145.0509752","2021-11-01 00:00:00","8779.015625"
1,31,"-37.71828652","145.0509752","2021-11-01 00:00:00","8258.7890625"
3,13,"-36.77885832","144.3012321","2021-11-01 00:00:00","8201.9375"
1,22,"-37.71828652","145.0509752","2021-11-01 00:00:00","8003.1953125"
1,14,"-37.71828652","145.0509752","2021-11-01 00:00:00","7541.359375"
2,3,"-36.11120917","146.8486788","2021-11-01 00:00:00","7125.09375"
1,38,"-37.71828652","145.0509752","2021-11-01 00:00:00","6531.890625"
1,23,"-37.71828652","145.0509752","2021-11-01 00:00:00","6487.0625"
1,37,"-37.71828652","145.0509752","2021-11-01 00:00:00","5529.515625"
1,36,"-37.71828652","145.0509752","2021-11-01 00:00:00","5382.3046875"
3,10,"-36.77885832","144.3012321","2021-11-01 00:00:00","5156.4375"
1,17,"-37.71828652","145.0509752","2021-11-01 00:00:00","4952.1796875"
1,26,"-37.71828652","145.0509752","2021-11-01 00:00:00","4391.34765625"
1,21,"-37.71828652","145.0509752","2021-11-01 00:00:00","4269.1484375"
1,30,"-37.71828652","145.0509752","2021-11-01 00:00:00","4245.59375"
1,39,"-37.71828652","145.0509752","2021-11-01 00:00:00","3740.01171875"
1,32,"-37.71828652","145.0509752","2021-11-01 00:00:00","3648.90234375"
5,42,"-36.38031889","145.4062897","2021-11-01 00:00:00","3508.0625"
1,35,"-37.71828652","145.0509752","2021-11-01 00:00:00","3427.515625"
1,34,"-37.71828652","145.0509752","2021-11-01 00:00:00","2376.7109375"
1,28,"-37.71828652","145.0509752","2021-11-01 00:00:00","1762.08203125"
1,16,"-37.71828652","145.0509752","2021-11-01 00:00:00","1740.033203125"
1,29,"-37.71828652","145.0509752","2021-11-01 00:00:00","1656.65625"
3,7,"-36.77885832","144.3012321","2021-11-01 00:00:00","1594.5"
3,9,"-36.77885832","144.3012321","2021-11-01 00:00:00","1274.92578125"
2,5,"-36.11120917","146.8486788","2021-11-01 00:00:00","1078.5234375"
2,4,"-36.11120917","146.8486788","2021-11-01 00:00:00","1032.265625"
3,11,"-36.77885832","144.3012321","2021-12-01 00:00:00","70082.4375"
1,27,"-37.71828652","145.0509752","2021-12-01 00:00:00","65887.5"
1,25,"-37.71828652","145.0509752","2021-12-01 00:00:00","54884.625"
1,19,"-37.71828652","145.0509752","2021-12-01 00:00:00","29061.40625"
1,18,"-37.71828652","145.0509752","2021-12-01 00:00:00","24783.125"
3,6,"-36.77885832","144.3012321","2021-12-01 00:00:00","21263.0625"
3,8,"-36.77885832","144.3012321","2021-12-01 00:00:00","19715.65625"
2,1,"-36.11120917","146.8486788","2021-12-01 00:00:00","17704.5"
4,41,"-34.20528877","142.166556","2021-12-01 00:00:00","16555"
2,2,"-36.11120917","146.8486788","2021-12-01 00:00:00","14848.4375"
1,15,"-37.71828652","145.0509752","2021-12-01 00:00:00","13084.453125"
1,24,"-37.71828652","145.0509752","2021-12-01 00:00:00","12160.09375"
1,33,"-37.71828652","145.0509752","2021-12-01 00:00:00","11863.40625"
3,12,"-36.77885832","144.3012321","2021-12-01 00:00:00","11706.46875"
1,40,"-37.71828652","145.0509752","2021-12-01 00:00:00","10376.34375"
1,31,"-37.71828652","145.0509752","2021-12-01 00:00:00","10352.359375"
2,3,"-36.11120917","146.8486788","2021-12-01 00:00:00","10200.875"
1,20,"-37.71828652","145.0509752","2021-12-01 00:00:00","9843.09375"
1,22,"-37.71828652","145.0509752","2021-12-01 00:00:00","9825.9140625"
1,14,"-37.71828652","145.0509752","2021-12-01 00:00:00","9409.109375"
3,13,"-36.77885832","144.3012321","2021-12-01 00:00:00","8824.3125"
1,38,"-37.71828652","145.0509752","2021-12-01 00:00:00","8578.6953125"
1,23,"-37.71828652","145.0509752","2021-12-01 00:00:00","8142.6015625"
3,10,"-36.77885832","144.3012321","2021-12-01 00:00:00","6974.1875"
1,36,"-37.71828652","145.0509752","2021-12-01 00:00:00","6873.890625"
1,37,"-37.71828652","145.0509752","2021-12-01 00:00:00","6722.4921875"
1,17,"-37.71828652","145.0509752","2021-12-01 00:00:00","6225.8671875"
1,26,"-37.71828652","145.0509752","2021-12-01 00:00:00","5647.859375"
1,21,"-37.71828652","145.0509752","2021-12-01 00:00:00","5343.015625"
1,30,"-37.71828652","145.0509752","2021-12-01 00:00:00","5294.5"
5,42,"-36.38031889","145.4062897","2021-12-01 00:00:00","4970.578125"
1,39,"-37.71828652","145.0509752","2021-12-01 00:00:00","4472.16796875"
1,32,"-37.71828652","145.0509752","2021-12-01 00:00:00","4408.78515625"
1,35,"-37.71828652","145.0509752","2021-12-01 00:00:00","4031.44140625"
1,34,"-37.71828652","145.0509752","2021-12-01 00:00:00","3168.96875"
1,16,"-37.71828652","145.0509752","2021-12-01 00:00:00","2276.083984375"
1,28,"-37.71828652","145.0509752","2021-12-01 00:00:00","2191.916015625"
1,29,"-37.71828652","145.0509752","2021-12-01 00:00:00","2012.001953125"
3,9,"-36.77885832","144.3012321","2021-12-01 00:00:00","1869.1875"
2,5,"-36.11120917","146.8486788","2021-12-01 00:00:00","1630.625"
2,4,"-36.11120917","146.8486788","2021-12-01 00:00:00","1522.375"
3,7,"-36.77885832","144.3012321","2021-12-01 00:00:00","1326.625"
3,11,"-36.77885832","144.3012321","2022-01-01 00:00:00","71656.375"
1,27,"-37.71828652","145.0509752","2022-01-01 00:00:00","60198"
1,25,"-37.71828652","145.0509752","2022-01-01 00:00:00","54270.75"
1,19,"-37.71828652","145.0509752","2022-01-01 00:00:00","28738.21875"
1,18,"-37.71828652","145.0509752","2022-01-01 00:00:00","24942.53125"
3,6,"-36.77885832","144.3012321","2022-01-01 00:00:00","21730.0625"
3,8,"-36.77885832","144.3012321","2022-01-01 00:00:00","19836.71875"
4,41,"-34.20528877","142.166556","2022-01-01 00:00:00","16866.5"
2,1,"-36.11120917","146.8486788","2022-01-01 00:00:00","16577.0625"
2,2,"-36.11120917","146.8486788","2022-01-01 00:00:00","13840.1875"
1,15,"-37.71828652","145.0509752","2022-01-01 00:00:00","13819.671875"
1,33,"-37.71828652","145.0509752","2022-01-01 00:00:00","12083.53125"
3,12,"-36.77885832","144.3012321","2022-01-01 00:00:00","11971.96875"
1,20,"-37.71828652","145.0509752","2022-01-01 00:00:00","11054.9375"
1,40,"-37.71828652","145.0509752","2022-01-01 00:00:00","10602.5"
1,22,"-37.71828652","145.0509752","2022-01-01 00:00:00","10329.1875"
1,31,"-37.71828652","145.0509752","2022-01-01 00:00:00","10293.75"
2,3,"-36.11120917","146.8486788","2022-01-01 00:00:00","9899.25"
1,14,"-37.71828652","145.0509752","2022-01-01 00:00:00","9606.109375"
1,24,"-37.71828652","145.0509752","2022-01-01 00:00:00","9226.390625"
1,38,"-37.71828652","145.0509752","2022-01-01 00:00:00","8374.5625"
1,23,"-37.71828652","145.0509752","2022-01-01 00:00:00","8210.1640625"
3,10,"-36.77885832","144.3012321","2022-01-01 00:00:00","7028.0625"
1,36,"-37.71828652","145.0509752","2022-01-01 00:00:00","7006.0859375"
1,37,"-37.71828652","145.0509752","2022-01-01 00:00:00","6810.8984375"
3,13,"-36.77885832","144.3012321","2022-01-01 00:00:00","6587.625"
1,17,"-37.71828652","145.0509752","2022-01-01 00:00:00","6248.8203125"
1,26,"-37.71828652","145.0509752","2022-01-01 00:00:00","5676.46875"
1,21,"-37.71828652","145.0509752","2022-01-01 00:00:00","5449.46875"
1,30,"-37.71828652","145.0509752","2022-01-01 00:00:00","5214.2421875"
5,42,"-36.38031889","145.4062897","2022-01-01 00:00:00","4573.125"
1,39,"-37.71828652","145.0509752","2022-01-01 00:00:00","4536.62890625"
1,32,"-37.71828652","145.0509752","2022-01-01 00:00:00","4463.55859375"
1,35,"-37.71828652","145.0509752","2022-01-01 00:00:00","4020.3984375"
1,34,"-37.71828652","145.0509752","2022-01-01 00:00:00","3030.41796875"
3,7,"-36.77885832","144.3012321","2022-01-01 00:00:00","2989.5625"
1,16,"-37.71828652","145.0509752","2022-01-01 00:00:00","2254.8203125"
1,28,"-37.71828652","145.0509752","2022-01-01 00:00:00","2209.8359375"
1,29,"-37.71828652","145.0509752","2022-01-01 00:00:00","2092.54296875"
3,9,"-36.77885832","144.3012321","2022-01-01 00:00:00","1539.65234375"
2,4,"-36.11120917","146.8486788","2022-01-01 00:00:00","1363.3984375"
2,5,"-36.11120917","146.8486788","2022-01-01 00:00:00","1099.609375"
3,11,"-36.77885832","144.3012321","2022-02-01 00:00:00","62338.625"
1,27,"-37.71828652","145.0509752","2022-02-01 00:00:00","47270.75"
1,25,"-37.71828652","145.0509752","2022-02-01 00:00:00","42028.8125"
1,19,"-37.71828652","145.0509752","2022-02-01 00:00:00","26161.96875"
1,18,"-37.71828652","145.0509752","2022-02-01 00:00:00","22215.59375"
3,6,"-36.77885832","144.3012321","2022-02-01 00:00:00","19973.703125"
3,8,"-36.77885832","144.3012321","2022-02-01 00:00:00","17597.109375"
2,1,"-36.11120917","146.8486788","2022-02-01 00:00:00","15104.375"
4,41,"-34.20528877","142.166556","2022-02-01 00:00:00","14529.9375"
2,2,"-36.11120917","146.8486788","2022-02-01 00:00:00","13146.3125"
1,15,"-37.71828652","145.0509752","2022-02-01 00:00:00","12071.640625"
1,33,"-37.71828652","145.0509752","2022-02-01 00:00:00","10694.75"
3,12,"-36.77885832","144.3012321","2022-02-01 00:00:00","10495.9375"
1,20,"-37.71828652","145.0509752","2022-02-01 00:00:00","9902.625"
1,40,"-37.71828652","145.0509752","2022-02-01 00:00:00","9277.484375"
2,3,"-36.11120917","146.8486788","2022-02-01 00:00:00","9256.375"
1,31,"-37.71828652","145.0509752","2022-02-01 00:00:00","9020.78125"
1,14,"-37.71828652","145.0509752","2022-02-01 00:00:00","8533.09375"
1,22,"-37.71828652","145.0509752","2022-02-01 00:00:00","8500.1875"
1,23,"-37.71828652","145.0509752","2022-02-01 00:00:00","7242.453125"
1,24,"-37.71828652","145.0509752","2022-02-01 00:00:00","7186.859375"
1,38,"-37.71828652","145.0509752","2022-02-01 00:00:00","7044.84375"
1,36,"-37.71828652","145.0509752","2022-02-01 00:00:00","6215.578125"
3,10,"-36.77885832","144.3012321","2022-02-01 00:00:00","6047.46875"
1,37,"-37.71828652","145.0509752","2022-02-01 00:00:00","6045.03125"
3,13,"-36.77885832","144.3012321","2022-02-01 00:00:00","5889.53125"
1,17,"-37.71828652","145.0509752","2022-02-01 00:00:00","5536.046875"
1,21,"-37.71828652","145.0509752","2022-02-01 00:00:00","4877.328125"
1,26,"-37.71828652","145.0509752","2022-02-01 00:00:00","4858.65625"
1,30,"-37.71828652","145.0509752","2022-02-01 00:00:00","4641.09375"
5,42,"-36.38031889","145.4062897","2022-02-01 00:00:00","4197.515625"
1,39,"-37.71828652","145.0509752","2022-02-01 00:00:00","4020.51953125"
1,32,"-37.71828652","145.0509752","2022-02-01 00:00:00","4003.703125"
1,35,"-37.71828652","145.0509752","2022-02-01 00:00:00","3527.01171875"
1,34,"-37.71828652","145.0509752","2022-02-01 00:00:00","2594.1796875"
1,16,"-37.71828652","145.0509752","2022-02-01 00:00:00","1996.005859375"
1,28,"-37.71828652","145.0509752","2022-02-01 00:00:00","1901.5625"
1,29,"-37.71828652","145.0509752","2022-02-01 00:00:00","1790.52734375"
3,9,"-36.77885832","144.3012321","2022-02-01 00:00:00","1447.703125"
2,4,"-36.11120917","146.8486788","2022-02-01 00:00:00","1268.1484375"
3,7,"-36.77885832","144.3012321","2022-02-01 00:00:00","1052.125"
2,5,"-36.11120917","146.8486788","2022-02-01 00:00:00","503.8828125"
3,11,"-36.77885832","144.3012321","2022-03-01 00:00:00","63001.125"
1,25,"-37.71828652","145.0509752","2022-03-01 00:00:00","44911.875"
1,27,"-37.71828652","145.0509752","2022-03-01 00:00:00","40203.375"
1,19,"-37.71828652","145.0509752","2022-03-01 00:00:00","23251.375"
1,18,"-37.71828652","145.0509752","2022-03-01 00:00:00","19917.65625"
3,6,"-36.77885832","144.3012321","2022-03-01 00:00:00","18936.890625"
3,8,"-36.77885832","144.3012321","2022-03-01 00:00:00","16992.171875"
4,41,"-34.20528877","142.166556","2022-03-01 00:00:00","16487.6875"
2,1,"-36.11120917","146.8486788","2022-03-01 00:00:00","14818.625"
2,2,"-36.11120917","146.8486788","2022-03-01 00:00:00","12907.71875"
3,12,"-36.77885832","144.3012321","2022-03-01 00:00:00","10898.3125"
1,15,"-37.71828652","145.0509752","2022-03-01 00:00:00","10279.859375"
1,33,"-37.71828652","145.0509752","2022-03-01 00:00:00","9512.09375"
1,20,"-37.71828652","145.0509752","2022-03-01 00:00:00","9045.921875"
1,31,"-37.71828652","145.0509752","2022-03-01 00:00:00","8397.75"
2,3,"-36.11120917","146.8486788","2022-03-01 00:00:00","8397.125"
1,40,"-37.71828652","145.0509752","2022-03-01 00:00:00","8118.453125"
1,22,"-37.71828652","145.0509752","2022-03-01 00:00:00","7947.65625"
1,14,"-37.71828652","145.0509752","2022-03-01 00:00:00","7691.015625"
1,23,"-37.71828652","145.0509752","2022-03-01 00:00:00","6455.140625"
1,24,"-37.71828652","145.0509752","2022-03-01 00:00:00","6343.25"
1,38,"-37.71828652","145.0509752","2022-03-01 00:00:00","6220.703125"
3,10,"-36.77885832","144.3012321","2022-03-01 00:00:00","5785.78125"
3,13,"-36.77885832","144.3012321","2022-03-01 00:00:00","5550.03125"
1,36,"-37.71828652","145.0509752","2022-03-01 00:00:00","5418.3125"
1,37,"-37.71828652","145.0509752","2022-03-01 00:00:00","5343.7578125"
1,17,"-37.71828652","145.0509752","2022-03-01 00:00:00","4978.71875"
1,30,"-37.71828652","145.0509752","2022-03-01 00:00:00","4334.5078125"
1,21,"-37.71828652","145.0509752","2022-03-01 00:00:00","4289.15625"
1,26,"-37.71828652","145.0509752","2022-03-01 00:00:00","4258.3828125"
5,42,"-36.38031889","145.4062897","2022-03-01 00:00:00","4052.953125"
1,39,"-37.71828652","145.0509752","2022-03-01 00:00:00","3672.125"
1,32,"-37.71828652","145.0509752","2022-03-01 00:00:00","3585.5703125"
1,35,"-37.71828652","145.0509752","2022-03-01 00:00:00","3217.9375"
3,7,"-36.77885832","144.3012321","2022-03-01 00:00:00","2851.21875"
1,34,"-37.71828652","145.0509752","2022-03-01 00:00:00","2286.67578125"
1,16,"-37.71828652","145.0509752","2022-03-01 00:00:00","1778.552734375"
1,28,"-37.71828652","145.0509752","2022-03-01 00:00:00","1573.21875"
1,29,"-37.71828652","145.0509752","2022-03-01 00:00:00","1491.8125"
3,9,"-36.77885832","144.3012321","2022-03-01 00:00:00","1293"
2,4,"-36.11120917","146.8486788","2022-03-01 00:00:00","1180.875"
2,5,"-36.11120917","146.8486788","2022-03-01 00:00:00","941.296875"
3,11,"-36.77885832","144.3012321","2022-04-01 00:00:00","32040.125"
1,25,"-37.71828652","145.0509752","2022-04-01 00:00:00","23946.0625"
1,27,"-37.71828652","145.0509752","2022-04-01 00:00:00","20403.625"
1,19,"-37.71828652","145.0509752","2022-04-01 00:00:00","12086.65625"
1,18,"-37.71828652","145.0509752","2022-04-01 00:00:00","10526.5625"
3,6,"-36.77885832","144.3012321","2022-04-01 00:00:00","9434.25"
3,8,"-36.77885832","144.3012321","2022-04-01 00:00:00","8753.90625"
2,1,"-36.11120917","146.8486788","2022-04-01 00:00:00","7193.0625"
2,2,"-36.11120917","146.8486788","2022-04-01 00:00:00","6333.0625"
3,12,"-36.77885832","144.3012321","2022-04-01 00:00:00","6026.125"
1,15,"-37.71828652","145.0509752","2022-04-01 00:00:00","5356.765625"
1,24,"-37.71828652","145.0509752","2022-04-01 00:00:00","5246.578125"
1,33,"-37.71828652","145.0509752","2022-04-01 00:00:00","5051.609375"
1,20,"-37.71828652","145.0509752","2022-04-01 00:00:00","4764.8125"
1,31,"-37.71828652","145.0509752","2022-04-01 00:00:00","4560.03125"
1,40,"-37.71828652","145.0509752","2022-04-01 00:00:00","4194.125"
1,14,"-37.71828652","145.0509752","2022-04-01 00:00:00","4025.65625"
2,3,"-36.11120917","146.8486788","2022-04-01 00:00:00","3979.9375"
1,22,"-37.71828652","145.0509752","2022-04-01 00:00:00","3878.515625"
4,41,"-34.20528877","142.166556","2022-04-01 00:00:00","3441.8125"
1,23,"-37.71828652","145.0509752","2022-04-01 00:00:00","3359.5078125"
1,38,"-37.71828652","145.0509752","2022-04-01 00:00:00","3222.640625"
3,10,"-36.77885832","144.3012321","2022-04-01 00:00:00","3040.90625"
3,13,"-36.77885832","144.3012321","2022-04-01 00:00:00","3016.1875"
1,37,"-37.71828652","145.0509752","2022-04-01 00:00:00","2782.4765625"
1,36,"-37.71828652","145.0509752","2022-04-01 00:00:00","2782.265625"
1,17,"-37.71828652","145.0509752","2022-04-01 00:00:00","2686.203125"
1,30,"-37.71828652","145.0509752","2022-04-01 00:00:00","2380.5234375"
1,21,"-37.71828652","145.0509752","2022-04-01 00:00:00","2184.4375"
1,26,"-37.71828652","145.0509752","2022-04-01 00:00:00","2151.4609375"
1,39,"-37.71828652","145.0509752","2022-04-01 00:00:00","1976.5234375"
5,42,"-36.38031889","145.4062897","2022-04-01 00:00:00","1956.921875"
1,32,"-37.71828652","145.0509752","2022-04-01 00:00:00","1875.9375"
1,35,"-37.71828652","145.0509752","2022-04-01 00:00:00","1727.6953125"
1,34,"-37.71828652","145.0509752","2022-04-01 00:00:00","1220.671875"
3,7,"-36.77885832","144.3012321","2022-04-01 00:00:00","1022.75"
1,16,"-37.71828652","145.0509752","2022-04-01 00:00:00","820.31640625"
1,28,"-37.71828652","145.0509752","2022-04-01 00:00:00","761.373046875"
1,29,"-37.71828652","145.0509752","2022-04-01 00:00:00","757.484375"
3,9,"-36.77885832","144.3012321","2022-04-01 00:00:00","666.671875"
2,5,"-36.11120917","146.8486788","2022-04-01 00:00:00","583.5234375"
2,4,"-36.11120917","146.8486788","2022-04-01 00:00:00","546.921875"
